	begindag	beginjaar	beginmaand	einddag	eindjaar	eindmaand	id	idcollege	idfunctie	idregent	lokaal	old_id	old_idcollege	old_idfunctie	old_idregent	opmerkingen	periode	provinciaal	regio	stand	vertegenwoordigend
4236	22.0	1808.0	06	16.0	1810.0	7.0	5715	252.0	554	96.0		batfra_5715	batfra_252	batfra_554	batfra_96.0		2	0.0	0.0	0.0	0
4237	10.0	1795.0	04	31.0	1802.0	12.0	5716	292.0	554	23.0		batfra_5716	batfra_292	batfra_554	batfra_23.0		2	0.0	0.0	0.0	0
4238	1.0	1803.0	03	10.0	1807.0	12.0	5718	342.0	554	23.0		batfra_5718	batfra_342	batfra_554	batfra_23.0		2	0.0	0.0	0.0	0
4239	1.0	1807.0	12	30.0	1808.0	9.0	5719	305.0	395	460.0		batfra_5719	batfra_305	batfra_395	batfra_460.0	Vanaf 3 juli 1808 werd het Landdrostambt waargenomen.	2			0.0	0
4240	9.0	1797.0	05	21.0	1802.0	10.0	5720	301.0	504	1020.0		batfra_5720	batfra_301	batfra_504	batfra_1020.0		2	0.0	0.0	0.0	0
4241	29.0	1802.0	09	28.0	1811.0	2.0	5721	302.0	504	1020.0		batfra_5721	batfra_302	batfra_504	batfra_1020.0		2	0.0	0.0	0.0	0
4242		1795.0			1796.0		5722	313.0	504	1021.0		batfra_5722	batfra_313	batfra_504	batfra_1021.0		2	0.0	0.0	0.0	0
4243		1801.0			1810.0		5723	344.0	504	1021.0		batfra_5723	batfra_344	batfra_504	batfra_1021.0		2	0.0	0.0	0.0	0
4244		1810.0		1.0	1811.0	3.0	5724	344.0	84	1021.0		batfra_5724	batfra_344	batfra_84	batfra_1021.0		2	0.0	0.0	0.0	0
4245		1796.0			1799.0		5725	333.0	504	1021.0		batfra_5725	batfra_333	batfra_504	batfra_1021.0		2	0.0	0.0	0.0	0
4246	13.0	1806.0	08	28.0	1811.0	2.0	5727	302.0	504	1253.0		batfra_5727	batfra_302	batfra_504	batfra_1253.0		2	0.0	0.0	0.0	0
4247	9.0	1802.0	12	28.0	1811.0	2.0	5728	302.0	555	529.0		batfra_5728	batfra_302	batfra_555	batfra_529.0		2	0.0	0.0	0.0	0
4248	21.0	1795.0	03	23.0	1799.0	9.0	5729	301.0	504	1000.0		batfra_5729	batfra_301	batfra_504	batfra_1000.0		2	0.0	0.0	0.0	0
4249	29.0	1802.0	09	28.0	1811.0	2.0	5730	302.0	84	1000.0		batfra_5730	batfra_302	batfra_84	batfra_1000.0		2	0.0	0.0	0.0	0
4250	31.0	1808.0	07	1.0	1811.0	3.0	5731	288.0	504	1254.0		batfra_5731	batfra_288	batfra_504	batfra_1254.0		2	0.0	0.0	0.0	0
4251	16.0	1810.0	07	6.0	1811.0	9.0	5732	83.0	72	2488.0		batfra_5732	batfra_83	batfra_72	batfra_2488.0	Overgeplaatst nar het Cour Impériale in Hamburg.	2			0.0	0
4252		1802.0			1808.0		5733	311.0	504	1005.0		batfra_5733	batfra_311	batfra_504	batfra_1005.0		2	0.0	0.0	0.0	0
4253		1808.0			1811.0		5734	311.0	246	1005.0		batfra_5734	batfra_311	batfra_246	batfra_1005.0		2	0.0	0.0	0.0	0
4254		1795.0			1795.0		5735	325.0	338	1005.0	218.0	batfra_5735	batfra_325	batfra_338	batfra_1005.0		2			0.0	0
4255		1791.0			1796.0		5736	333.0	504	339.0		batfra_5736	batfra_333	batfra_504	batfra_339.0		2	0.0	0.0	0.0	0
4256	27.0	1806.0	05	28.0	1811.0	2.0	5737	302.0	504	1251.0		batfra_5737	batfra_302	batfra_504	batfra_1251.0		2	0.0	0.0	0.0	0
4257		1802.0		1.0	1811.0	3.0	5742	311.0	504	1250.0		batfra_5742	batfra_311	batfra_504	batfra_1250.0		2	0.0	0.0	0.0	0
4258	1.0	1811.0	03	4.0	1813.0	12.0	5745	83.0	540	2489.0		batfra_5745	batfra_83	batfra_540	batfra_2489.0		2			0.0	0
4259	1.0	1811.0	03	4.0	1813.0	12.0	5746	83.0	540	2490.0		batfra_5746	batfra_83	batfra_540	batfra_2490.0		2			0.0	0
4260	9.0	1808.0	05	1.0	1811.0	3.0	5748	342.0	321	1269.0		batfra_5748	batfra_342	batfra_321	batfra_1269.0	Volgde van der Meersch op.	2	0.0	0.0	0.0	0
4261	28.0	1802.0	12		1809.0		5749	343.0	321	1268.0		batfra_5749	batfra_343	batfra_321	batfra_1268.0		2	0.0	0.0	0.0	0
4262	25.0	1805.0	09	1.0	1811.0	3.0	5750	288.0	321	315.0		batfra_5750	batfra_288	batfra_321	batfra_315.0		2	0.0	0.0	0.0	0
4263	12.0	1804.0	08	28.0	1811.0	2.0	5751	302.0	548	1576.0		batfra_5751	batfra_302	batfra_548	batfra_1576.0		2	0.0	0.0	0.0	0
4264		1802.0			1811.0		5752	311.0	504	2491.0		batfra_5752	batfra_311	batfra_504	batfra_2491.0		2	0.0	0.0	0.0	0
4265	5.0	1802.0	03	12.0	1805.0	7.0	5753	202.0	338	416.0		batfra_5753	batfra_202	batfra_338	batfra_416.0		2			0.0	0
4266		1813.0			1813.0		5754	158.0	275	2492.0	26.0	batfra_5754	batfra_158	batfra_275	batfra_2492.0		2	0.0		0.0	0
4267	30.0	1799.0	03	23.0	1802.0	3.0	5756	290.0	303	21.0		batfra_5756	batfra_290	batfra_303	batfra_21.0		2	0.0	0.0	0.0	0
4268	5.0	1808.0	07		1811.0		5757	288.0	504	2493.0		batfra_5757	batfra_288	batfra_504	batfra_2493.0		2	0.0	0.0	0.0	0
4269	27.0	1806.0	05	28.0	1811.0	2.0	5758	302.0	504	1264.0		batfra_5758	batfra_302	batfra_504	batfra_1264.0		2	0.0	0.0	0.0	0
4270		1802.0			1811.0		5762	341.0	504	2496.0		batfra_5762	batfra_341	batfra_504	batfra_2496.0		2	0.0	0.0	0.0	0
4271	30.0	1805.0	07	1.0	1811.0	3.0	5763	341.0	504	2497.0		batfra_5763	batfra_341	batfra_504	batfra_2497.0		2	0.0	0.0	0.0	0
4272		1795.0			1799.0		5764	313.0	504	994.0		batfra_5764	batfra_313	batfra_504	batfra_994.0		2	0.0	0.0	0.0	0
4273		1801.0			1811.0		5765	341.0	504	994.0		batfra_5765	batfra_341	batfra_504	batfra_994.0		2	0.0	0.0	0.0	0
4274	15.0	1799.0	08	15.0	1802.0	3.0	5766	198.0	303	2498.0		batfra_5766	batfra_198	batfra_303	batfra_2498.0		2	0.0	0.0	0.0	0
4275		1798.0		27.0	1799.0	3.0	5767	395.0	303	456.0		batfra_5767	batfra_395	batfra_303	batfra_456.0		2	0.0	0.0	0.0	0
4276	30.0	1799.0	03	4.0	1802.0	6.0	5768	309.0	303	456.0		batfra_5768	batfra_309	batfra_303	batfra_456.0		2	0.0	0.0	0.0	0
4277	19.0	1805.0	07		1807.0		5770	361.0	303	456.0		batfra_5770	batfra_361	batfra_303	batfra_456.0		2	0.0	0.0	0.0	0
4278	17.0	1802.0	07		1810.0		5771	341.0	504	2499.0		batfra_5771	batfra_341	batfra_504	batfra_2499.0		2	0.0	0.0	0.0	0
4279	9.0	1802.0	09	1.0	1811.0	3.0	5772	311.0	321	2500.0		batfra_5772	batfra_311	batfra_321	batfra_2500.0		2	0.0	0.0	0.0	0
4280		1795.0			1798.0		5773	313.0	504	996.0		batfra_5773	batfra_313	batfra_504	batfra_996.0		2	0.0	0.0	0.0	0
4281		1798.0		22.0	1802.0	7.0	5774	313.0	84	996.0		batfra_5774	batfra_313	batfra_84	batfra_996.0		2	0.0	0.0	0.0	0
4282	10.0	1795.0	12				5775	313.0	504	993.0		batfra_5775	batfra_313	batfra_504	batfra_993.0		2	0.0	0.0	0.0	0
4283	22.0	1802.0	07				5776	341.0	504	993.0		batfra_5776	batfra_341	batfra_504	batfra_993.0		2	0.0	0.0	0.0	0
4284		1795.0			1802.0		5777	307.0	504	976.0		batfra_5777	batfra_307	batfra_504	batfra_976.0		2	0.0	0.0	0.0	0
4285		1801.0			1810.0		5778	288.0	504	976.0		batfra_5778	batfra_288	batfra_504	batfra_976.0		2	0.0	0.0	0.0	0
4286		1810.0			1811.0		5779	288.0	84	976.0		batfra_5779	batfra_288	batfra_84	batfra_976.0		2	0.0	0.0	0.0	0
4287		1795.0			1799.0		5780	307.0	504	2501.0		batfra_5780	batfra_307	batfra_504	batfra_2501.0		2	0.0	0.0	0.0	0
4288		1801.0			1811.0		5781	288.0	504	2501.0		batfra_5781	batfra_288	batfra_504	batfra_2501.0		2	0.0	0.0	0.0	0
4289		1802.0			1811.0		5782	288.0	504	975.0		batfra_5782	batfra_288	batfra_504	batfra_975.0		2	0.0	0.0	0.0	0
4290		1795.0	10		1799.0		5784	307.0	303	2503.0		batfra_5784	batfra_307	batfra_303	batfra_2503.0		2	0.0	0.0	0.0	0
4291		1801.0			1811.0		5785	288.0	303	2503.0		batfra_5785	batfra_288	batfra_303	batfra_2503.0		2	0.0	0.0	0.0	0
4292				31.0	1808.0	8.0	5786	288.0	504	974.0		batfra_5786	batfra_288	batfra_504	batfra_974.0	Op eigen verzoek ontslagen.	2	0.0	0.0	0.0	0
4293	9.0	1801.0	11	7.0	1802.0	9.0	5787	279.0	504	2504.0		batfra_5787	batfra_279	batfra_504	batfra_2504.0		2	0.0	0.0	0.0	0
4294		1807.0	09	1.0	1811.0	3.0	5788	280.0	84	2504.0		batfra_5788	batfra_280	batfra_84	batfra_2504.0		2	0.0	0.0	0.0	0
4295	16.0	1799.0	06	21.0	1802.0	6.0	5789	304.0	338	678.0		batfra_5789	batfra_304	batfra_338	batfra_678.0		2	0.0	0.0	0.0	0
4296	4.0	1802.0	06	1.0	1805.0	8.0	5790	362.0	338	2505.0		batfra_5790	batfra_362	batfra_338	batfra_2505.0		2	0.0	0.0	0.0	0
4297	26.0	1800.0	06	4.0	1802.0	6.0	5791	316.0	338	2506.0		batfra_5791	batfra_316	batfra_338	batfra_2506.0		2	0.0	0.0	0.0	0
4298	17.0	1802.0	12		1811.0		5792	343.0	84	2506.0		batfra_5792	batfra_343	batfra_84	batfra_2506.0		2	0.0	0.0	0.0	0
4299	17.0	1802.0	12		1811.0	3.0	5793	343.0	504	2507.0		batfra_5793	batfra_343	batfra_504	batfra_2507.0		2	0.0	0.0	0.0	0
4300	17.0	1802.0	12		1806.0	1.0	5795	343.0	303	2508.0		batfra_5795	batfra_343	batfra_303	batfra_2508.0		2	0.0	0.0	0.0	0
4301	23.0	1806.0	01	1.0	1811.0	3.0	5796	343.0	504	2508.0		batfra_5796	batfra_343	batfra_504	batfra_2508.0		2	0.0	0.0	0.0	0
4302	17.0	1802.0	12	1.0	1811.0	3.0	5797	343.0	504	2509.0		batfra_5797	batfra_343	batfra_504	batfra_2509.0		2	0.0	0.0	0.0	0
4303	2.0	1799.0	11	25.0	1802.0	6.0	5799	301.0	338	375.0		batfra_5799	batfra_301	batfra_338	batfra_375.0		2	0.0	0.0	0.0	0
4304		1802.0	04		1810.0		5801	344.0	321	2511.0		batfra_5801	batfra_344	batfra_321	batfra_2511.0		2	0.0	0.0	0.0	0
4305		1803.0	08	1.0	1811.0	3.0	5803	344.0	504	2513.0		batfra_5803	batfra_344	batfra_504	batfra_2513.0		2	0.0	0.0	0.0	0
4306		1795.0			1799.0		5804	313.0	321	2514.0		batfra_5804	batfra_313	batfra_321	batfra_2514.0		2	0.0	0.0	0.0	0
4307	26.0	1802.0	07	1.0	1811.0	3.0	5805	341.0	321	2514.0		batfra_5805	batfra_341	batfra_321	batfra_2514.0		2	0.0	0.0	0.0	0
4308	24.0	1799.0	09	26.0	1802.0	11.0	5806	312.0	321	2515.0		batfra_5806	batfra_312	batfra_321	batfra_2515.0		2	0.0	0.0	0.0	0
4309		1801.0			1802.0		5807	311.0	321	2515.0		batfra_5807	batfra_311	batfra_321	batfra_2515.0		2	0.0	0.0	0.0	0
4310		1802.0			1811.0		5808	311.0	504	2515.0		batfra_5808	batfra_311	batfra_504	batfra_2515.0		2	0.0	0.0	0.0	0
4311		1802.0			1811.0		5811	311.0	504	2516.0		batfra_5811	batfra_311	batfra_504	batfra_2516.0		2	0.0	0.0	0.0	0
4312	12.0	1805.0	11	18.0	1809.0	6.0	5813	302.0	504	341.0		batfra_5813	batfra_302	batfra_504	batfra_341.0	Beëindigd door overlijden.	2	0.0	0.0	0.0	0
4313	29.0	1802.0	09	31.0	1805.0	12.0	5814	302.0	504	2518.0		batfra_5814	batfra_302	batfra_504	batfra_2518.0		2	0.0	0.0	0.0	0
4314	10.0	1795.0	03	21.0	1796.0	2.0	5815	301.0	84	2519.0		batfra_5815	batfra_301	batfra_84	batfra_2519.0		2	0.0	0.0	0.0	0
4315	25.0	1796.0	02	21.0	1799.0	9.0	5818	301.0	84	2520.0		batfra_5818	batfra_301	batfra_84	batfra_2520.0	Beëindigd door overlijden.	2			0.0	0
4316	24.0	1795.0	03	25.0	1796.0	2.0	5819	301.0	504	2520.0		batfra_5819	batfra_301	batfra_504	batfra_2520.0		2			0.0	0
4317	23.0	1795.0	06				5820	281.0	338	896.0	192.0	batfra_5820	batfra_281	batfra_338	batfra_896.0		2			0.0	0
4318	23.0	1799.0	09	21.0	1802.0	10.0	5821	301.0	84	1000.0		batfra_5821	batfra_301	batfra_84	batfra_1000.0		2	0.0	0.0	0.0	0
4319	2.0	1799.0	11	21.0	1802.0	10.0	5822	301.0	504	1022.0		batfra_5822	batfra_301	batfra_504	batfra_1022.0		2	0.0	0.0	0.0	0
4320	5.0	1798.0	02	13.0	1798.0	6.0	5823	390.0	551	861.0		batfra_5823	batfra_390	batfra_551	batfra_861.0		2			0.0	0
4321	29.0	1802.0	09	8.0	1805.0	10.0	5824	302.0	504	2521.0		batfra_5824	batfra_302	batfra_504	batfra_2521.0	Op eigen verzoek ontslagen.	2	0.0	0.0	0.0	0
4322	29.0	1802.0	09	28.0	1811.0	2.0	5825	302.0	504	2522.0		batfra_5825	batfra_302	batfra_504	batfra_2522.0		2	0.0	0.0	0.0	0
4323	9.0	1802.0	12	28.0	1811.0	2.0	5826	302.0	556	2523.0		batfra_5826	batfra_302	batfra_556	batfra_2523.0		2	0.0	0.0	0.0	0
4324	21.0	1795.0	03	9.0	1798.0	10.0	5827	301.0	504	2524.0		batfra_5827	batfra_301	batfra_504	batfra_2524.0		2	0.0	0.0	0.0	0
4325	3.0	1795.0	03	22.0	1795.0	3.0	5828	353.0	338	1561.0	285.0	batfra_5828	batfra_353	batfra_338	batfra_1561.0		2			0.0	0
4326	21.0	1795.0	03	21.0	1802.0	10.0	5829	301.0	504	2521.0		batfra_5829	batfra_301	batfra_504	batfra_2521.0		2	0.0	0.0	0.0	0
4327	21.0	1795.0	03	8.0	1797.0	3.0	5830	301.0	504	2525.0		batfra_5830	batfra_301	batfra_504	batfra_2525.0	Beëindigd door overlijden.	2	0.0	0.0	0.0	0
4328	20.0	1798.0	10		1799.0		5831	301.0	504	1001.0		batfra_5831	batfra_301	batfra_504	batfra_1001.0		2	0.0	0.0	0.0	0
4329	2.0	1799.0	11	21.0	1802.0	10.0	5832	301.0	504	861.0		batfra_5832	batfra_301	batfra_504	batfra_861.0		2	0.0	0.0	0.0	0
4330	24.0	1805.0	04	6.0	1806.0	6.0	5833	302.0	504	347.0		batfra_5833	batfra_302	batfra_504	batfra_347.0	Beëindigd door overlijden.	2	0.0	0.0	0.0	0
4331	7.0	1801.0	02	21.0	1802.0	10.0	5834	301.0	539	2523.0		batfra_5834	batfra_301	batfra_539	batfra_2523.0		2	0.0	0.0	0.0	0
4332	20.0	1796.0	02	24.0	1799.0	9.0	5835	301.0	557	61.0		batfra_5835	batfra_301	batfra_557	batfra_61.0		2	0.0	0.0	0.0	0
4333	19.0	1805.0	07	7.0	1807.0	5.0	5836	365.0	338	449.0		batfra_5836	batfra_365	batfra_338	batfra_449.0		2	0.0	0.0	0.0	0
4334		1809.0					5840	6.0	559	667.0		batfra_5840	batfra_6	batfra_559	batfra_667.0		2	0.0	0.0	0.0	0
4335	19.0	1798.0	06	3.0	1798.0	10.0	5843	234.0	35	43.0		batfra_5843	batfra_234	batfra_35	batfra_43.0		2	0.0	0.0	0.0	0
4336	20.0	1798.0	12		1799.0	6.0	5846	304.0	338	751.0		batfra_5846	batfra_304	batfra_338	batfra_751.0		2	0.0	0.0	0.0	0
4337	19.0	1808.0	02	1.0	1811.0	4.0	5847	239.0	387	390.0		batfra_5847	batfra_239	batfra_387	batfra_390.0		2	0.0	0.0	0.0	0
4338	16.0	1809.0	11	30.0	1810.0	7.0	5850	243.0	338	2535.0		batfra_5850	batfra_243	batfra_338	batfra_2535.0		2	18.0	0.0	0.0	0
4339	22.0	1802.0	10	24.0	1809.0	12.0	5851	318.0	338	729.0		batfra_5851	batfra_318	batfra_338	batfra_729.0		2	0.0	0.0	0.0	0
4340	13.0	1795.0	10	23.0	1795.0	12.0	5852	355.0	338	740.0	330.0	batfra_5852	batfra_355	batfra_338	batfra_740.0		2			0.0	0
4341	5.0	1798.0	02	13.0	1798.0	6.0	5853	390.0	84	802.0		batfra_5853	batfra_390	batfra_84	batfra_802.0		2			0.0	0
4342	13.0	1798.0	07	27.0	1798.0	7.0	5854	390.0	338	802.0		batfra_5854	batfra_390	batfra_338	batfra_802.0		2			0.0	0
4343		1811.0			1813.0		5856	157.0	553	884.0		batfra_5856	batfra_157	batfra_553	batfra_884.0		2			0.0	0
4344	2.0	1795.0	03	1.0	1796.0	3.0	5858	102.0	92	2536.0		batfra_5858	batfra_102	batfra_92	batfra_2536.0		2	0.0	0.0	0.0	0
4345	1.0	1796.0	03				5859	98.0	92	2536.0		batfra_5859	batfra_98	batfra_92	batfra_2536.0		2	0.0	0.0	0.0	0
4346	31.0	1796.0	03		1797.0		5860	98.0	303	559.0		batfra_5860	batfra_98	batfra_303	batfra_559.0		2	0.0	0.0	0.0	0
4347	2.0	1796.0	05	10.0	1796.0	11.0	5861	400.0	303	333.0		batfra_5861	batfra_400	batfra_303	batfra_333.0		2	0.0	0.0	0.0	0
4348	15.0	1796.0	03	10.0	1797.0	11.0	5862	400.0	338	386.0		batfra_5862	batfra_400	batfra_338	batfra_386.0		2	0.0	0.0	0.0	0
4349	15.0	1796.0	03	10.0	1796.0	11.0	5863	400.0	338	20.0		batfra_5863	batfra_400	batfra_338	batfra_20.0		2	0.0	0.0	0.0	0
4350	15.0	1796.0	03	10.0	1796.0	11.0	5864	400.0	338	591.0		batfra_5864	batfra_400	batfra_338	batfra_591.0		2	0.0	0.0	0.0	0
4351	15.0	1796.0	03	10.0	1796.0	11.0	5865	400.0	338	922.0		batfra_5865	batfra_400	batfra_338	batfra_922.0		2	0.0	0.0	0.0	0
4352	15.0	1796.0	03	10.0	1796.0	11.0	5866	400.0	338	887.0		batfra_5866	batfra_400	batfra_338	batfra_887.0		2	0.0	0.0	0.0	0
4353	15.0	1796.0	03	10.0	1796.0	11.0	5867	400.0	338	624.0		batfra_5867	batfra_400	batfra_338	batfra_624.0		2	0.0	0.0	0.0	0
4354	15.0	1796.0	03	10.0	1796.0	11.0	5868	400.0	338	793.0		batfra_5868	batfra_400	batfra_338	batfra_793.0		2	0.0	0.0	0.0	0
4355	15.0	1796.0	03	10.0	1796.0	11.0	5869	400.0	338	932.0		batfra_5869	batfra_400	batfra_338	batfra_932.0		2	0.0	0.0	0.0	0
4356	15.0	1796.0	03	10.0	1796.0	11.0	5870	400.0	338	181.0		batfra_5870	batfra_400	batfra_338	batfra_181.0		2	0.0	0.0	0.0	0
4357	15.0	1796.0	03	10.0	1796.0	11.0	5871	400.0	338	843.0		batfra_5871	batfra_400	batfra_338	batfra_843.0		2	0.0	0.0	0.0	0
4358	15.0	1796.0	03	10.0	1796.0	11.0	5872	400.0	338	50.0		batfra_5872	batfra_400	batfra_338	batfra_50.0		2	0.0	0.0	0.0	0
4359	15.0	1796.0	03	10.0	1796.0	11.0	5873	400.0	338	952.0		batfra_5873	batfra_400	batfra_338	batfra_952.0		2	0.0	0.0	0.0	0
4360	15.0	1796.0	03	10.0	1796.0	11.0	5874	400.0	338	841.0		batfra_5874	batfra_400	batfra_338	batfra_841.0		2	0.0	0.0	0.0	0
4361	15.0	1796.0	03	10.0	1796.0	11.0	5875	400.0	338	399.0		batfra_5875	batfra_400	batfra_338	batfra_399.0		2	0.0	0.0	0.0	0
4362	15.0	1796.0	03	10.0	1796.0	11.0	5876	400.0	338	755.0		batfra_5876	batfra_400	batfra_338	batfra_755.0		2	0.0	0.0	0.0	0
4363	15.0	1796.0	03	10.0	1796.0	11.0	5877	400.0	338	337.0		batfra_5877	batfra_400	batfra_338	batfra_337.0		2	0.0	0.0	0.0	0
4364	15.0	1796.0	03	10.0	1797.0	11.0	5878	400.0	338	388.0		batfra_5878	batfra_400	batfra_338	batfra_388.0		2	0.0	0.0	0.0	0
4365	22.0	1796.0	04	10.0	1796.0	11.0	5879	400.0	338	692.0		batfra_5879	batfra_400	batfra_338	batfra_692.0		2	0.0	0.0	0.0	0
4366	22.0	1796.0	04	10.0	1796.0	11.0	5880	400.0	338	876.0		batfra_5880	batfra_400	batfra_338	batfra_876.0		2	0.0	0.0	0.0	0
4367	26.0	1796.0	04	10.0	1796.0	11.0	5881	400.0	338	645.0		batfra_5881	batfra_400	batfra_338	batfra_645.0		2	0.0	0.0	0.0	0
4368	26.0	1796.0	04	10.0	1796.0	11.0	5882	400.0	338	908.0		batfra_5882	batfra_400	batfra_338	batfra_908.0		2	0.0	0.0	0.0	0
4369	15.0	1797.0	09	22.0	1798.0	1.0	5883	404.0	338	20.0		batfra_5883	batfra_404	batfra_338	batfra_20.0		2	0.0	0.0	0.0	0
4370	15.0	1797.0	09	22.0	1798.0	1.0	5884	404.0	338	775.0		batfra_5884	batfra_404	batfra_338	batfra_775.0		2			0.0	0
4371	15.0	1797.0	09	22.0	1798.0	1.0	5885	404.0	338	796.0		batfra_5885	batfra_404	batfra_338	batfra_796.0		2			0.0	0
4372	15.0	1797.0	09	22.0	1798.0	1.0	5886	404.0	338	327.0		batfra_5886	batfra_404	batfra_338	batfra_327.0		2			0.0	0
4373	15.0	1797.0	09	22.0	1798.0	1.0	5887	404.0	338	637.0		batfra_5887	batfra_404	batfra_338	batfra_637.0		2			0.0	0
4374	15.0	1797.0	09	22.0	1798.0	1.0	5888	404.0	338	624.0		batfra_5888	batfra_404	batfra_338	batfra_624.0		2			0.0	0
4375	15.0	1797.0	09	22.0	1798.0	1.0	5889	404.0	338	330.0		batfra_5889	batfra_404	batfra_338	batfra_330.0		2			0.0	0
4376	15.0	1797.0	09	22.0	1798.0	1.0	5890	404.0	338	958.0		batfra_5890	batfra_404	batfra_338	batfra_958.0		2			0.0	0
4377	15.0	1797.0	09	22.0	1798.0	1.0	5891	404.0	338	823.0		batfra_5891	batfra_404	batfra_338	batfra_823.0		2			0.0	0
4378	15.0	1797.0	09	22.0	1798.0	1.0	5892	404.0	338	863.0		batfra_5892	batfra_404	batfra_338	batfra_863.0		2			0.0	0
4379	15.0	1797.0	09	22.0	1798.0	1.0	5893	404.0	338	632.0		batfra_5893	batfra_404	batfra_338	batfra_632.0		2			0.0	0
4380	15.0	1797.0	09	22.0	1798.0	1.0	5894	404.0	338	868.0		batfra_5894	batfra_404	batfra_338	batfra_868.0		2			0.0	0
4381	15.0	1797.0	09	22.0	1798.0	1.0	5895	404.0	338	760.0		batfra_5895	batfra_404	batfra_338	batfra_760.0		2			0.0	0
4382	15.0	1797.0	09	22.0	1798.0	1.0	5896	404.0	338	29.0		batfra_5896	batfra_404	batfra_338	batfra_29.0		2			0.0	0
4383	15.0	1797.0	09	22.0	1798.0	1.0	5898	404.0	338	651.0		batfra_5898	batfra_404	batfra_338	batfra_651.0		2			0.0	0
4384	15.0	1797.0	09	22.0	1798.0	1.0	5899	404.0	338	793.0		batfra_5899	batfra_404	batfra_338	batfra_793.0		2			0.0	0
4385	15.0	1797.0	09	22.0	1798.0	1.0	5900	404.0	338	724.0		batfra_5900	batfra_404	batfra_338	batfra_724.0		2			0.0	0
4386	15.0	1797.0	09	22.0	1798.0	1.0	5901	404.0	338	531.0		batfra_5901	batfra_404	batfra_338	batfra_531.0		2			0.0	0
4387	15.0	1797.0	09	22.0	1798.0	1.0	5902	404.0	338	66.0		batfra_5902	batfra_404	batfra_338	batfra_66.0		2			0.0	0
4388	15.0	1797.0	09	22.0	1798.0	1.0	5903	404.0	338	697.0		batfra_5903	batfra_404	batfra_338	batfra_697.0		2			0.0	0
4389	22.0	1798.0	01	26.0	1798.0	1.0	5904	99.0	560	333.0		batfra_5904	batfra_99	batfra_560	batfra_333.0	Op eigen verzoek ontslagen.	2	0.0	0.0	0.0	0
4390	22.0	1798.0	01	17.0	1798.0	3.0	5905	405.0	338	863.0		batfra_5905	batfra_405	batfra_338	batfra_863.0		2	0.0	0.0	0.0	0
4391	22.0	1798.0	01	17.0	1798.0	3.0	5906	405.0	338	823.0		batfra_5906	batfra_405	batfra_338	batfra_823.0		2			0.0	0
4392	22.0	1798.0	01	17.0	1798.0	3.0	5907	405.0	338	793.0		batfra_5907	batfra_405	batfra_338	batfra_793.0		2			0.0	0
4393	22.0	1798.0	01	17.0	1798.0	3.0	5908	405.0	338	958.0		batfra_5908	batfra_405	batfra_338	batfra_958.0		2			0.0	0
4394	22.0	1798.0	01	17.0	1798.0	3.0	5909	405.0	338	632.0		batfra_5909	batfra_405	batfra_338	batfra_632.0		2			0.0	0
4395	22.0	1798.0	01	24.0	1798.0	1.0	5910	405.0	338	66.0		batfra_5910	batfra_405	batfra_338	batfra_66.0		2			0.0	0
4396	22.0	1798.0	01	17.0	1798.0	3.0	5911	405.0	338	775.0		batfra_5911	batfra_405	batfra_338	batfra_775.0		2			0.0	0
4397	15.0	1798.0	03	17.0	1798.0	3.0	5912	405.0	338	735.0		batfra_5912	batfra_405	batfra_338	batfra_735.0		2	0.0	0.0	0.0	0
4398	15.0	1798.0	03	17.0	1798.0	3.0	5913	405.0	338	810.0		batfra_5913	batfra_405	batfra_338	batfra_810.0		2			0.0	0
4399	15.0	1798.0	03	17.0	1798.0	3.0	5914	405.0	338	838.0		batfra_5914	batfra_405	batfra_338	batfra_838.0		2			0.0	0
4400	15.0	1798.0	03	17.0	1798.0	3.0	5915	405.0	338	854.0		batfra_5915	batfra_405	batfra_338	batfra_854.0		2			0.0	0
4401	15.0	1798.0	03	17.0	1798.0	3.0	5916	405.0	338	936.0		batfra_5916	batfra_405	batfra_338	batfra_936.0		2			0.0	0
4402	15.0	1798.0	03	17.0	1798.0	3.0	5917	405.0	338	949.0		batfra_5917	batfra_405	batfra_338	batfra_949.0		2			0.0	0
4403		1801.0					5918	422.0	338	320.0		batfra_5918	batfra_422	batfra_338	batfra_320.0		2	0.0	0.0	0.0	0
4404	16.0	1798.0	05	3.0	1798.0	10.0	5919	265.0	561	2538.0		batfra_5919	batfra_265	batfra_561	batfra_2538.0		2	0.0	0.0	0.0	0
4405	29.0	1800.0	12	4.0	1801.0	6.0	5920	217.0	307	115.0		batfra_5920	batfra_217	batfra_307	batfra_115.0		2	0.0	0.0	0.0	0
4406	7.0	1806.0	07	3.0	1807.0	3.0	5921	7.0	525	275.0		batfra_5921	batfra_7	batfra_525	batfra_275.0	Gecontinueerd 1 januari 1807.	2			0.0	0
4407	25.0	1798.0	01	18.0	1798.0	2.0	5922	265.0	303	2539.0		batfra_5922	batfra_265	batfra_303	batfra_2539.0	Benoemd als provisioneel minister, daarna secretaris genoemd.	2	0.0	0.0	0.0	0
4408	25.0	1798.0	01				5923	265.0	562	2540.0		batfra_5923	batfra_265	batfra_562	batfra_2540.0		2			0.0	0
4409	27.0	1798.0	01	9.0	1798.0	3.0	5925	265.0	303	114.0		batfra_5925	batfra_265	batfra_303	batfra_114.0	Secretaris van het Departement voor de Buitenlandse Zaken.	2	0.0	0.0	0.0	0
